Date,Open,High,Low,Close,ChangePct,AmplitudePct,Volume,Amount,TurnoverRate,TradeCount
2020-06-17,1909.863,1912.966,1896.234,1907.74,0.23,0.88,1371887700.0,17903046000.0,0.0,1059030.0
2020-06-18,1902.882,1905.571,1890.509,1899.289,-0.44,0.79,1113220280.0,14681018000.0,0.0,888685.0
2020-06-19,1897.899,1908.271,1890.288,1905.005,0.3,0.95,1131759830.0,15308186000.0,0.0,873532.0
2020-06-22,1912.023,1928.077,1912.023,1919.403,0.76,0.84,1323656680.0,18321390000.0,0.0,1025101.0
2020-06-23,1930.561,1936.331,1904.558,1908.855,-0.55,1.66,1455277000.0,21699126000.0,0.0,1193396.0
2020-06-24,1908.527,1909.978,1889.515,1892.995,-0.83,1.07,1110113680.0,16613707000.0,0.0,966130.0
2020-06-29,1890.507,1898.47,1876.936,1887.327,-0.3,1.14,1044002700.0,15599467000.0,0.0,923767.0
2020-06-30,1895.806,1918.302,1895.806,1914.009,1.41,1.19,1072769550.0,15100175000.0,0.0,860293.0
2020-07-01,1913.54,1914.449,1886.327,1904.011,-0.52,1.47,1265491880.0,17898089000.0,0.0,1035014.0
2020-07-02,1901.765,1932.527,1892.875,1932.317,1.49,2.08,1338603020.0,19230442000.0,0.0,1048009.0
2020-07-03,1935.66,1954.147,1929.826,1952.879,1.06,1.26,1427084400.0,19680316000.0,0.0,1093647.0
2020-07-06,1964.364,2051.027,1964.364,2046.521,4.8,4.44,2217310500.0,30673052000.0,0.0,1570639.0
2020-07-07,2063.364,2117.237,2039.4,2073.097,1.3,3.8,2603238900.0,37452934000.0,0.0,1824204.0
2020-07-08,2069.485,2170.71,2069.485,2170.71,4.71,4.88,2541782800.0,38005554000.0,0.0,1815346.0
2020-07-09,2189.63,2241.875,2181.989,2228.363,2.66,2.76,2817678700.0,43962559000.0,0.0,2007271.0
2020-07-10,2221.032,2246.921,2189.882,2200.912,-1.23,2.56,2528435100.0,41514386000.0,0.0,1986578.0
2020-07-13,2209.856,2274.577,2209.856,2274.577,3.35,2.94,2378306800.0,37431674000.0,0.0,1720668.0
2020-07-14,2282.413,2302.71,2210.844,2256.442,-0.8,4.04,2588351200.0,40784112000.0,0.0,1999637.0
2020-07-15,2264.58,2269.55,2163.425,2172.913,-3.7,4.7,2319692700.0,34972667000.0,0.0,1813353.0
2020-07-16,2170.962,2189.845,2061.036,2067.117,-4.87,5.93,1871897900.0,27367907000.0,0.0,1528907.0
2020-07-17,2071.214,2104.715,2050.932,2077.021,0.48,2.6,1437234900.0,20731930000.0,0.0,1216232.0
2020-07-20,2102.044,2182.322,2102.044,2182.322,5.07,3.87,1810800900.0,26888946000.0,0.0,1392825.0
2020-07-21,2190.662,2192.531,2148.202,2169.89,-0.57,2.03,1715342300.0,24640290000.0,0.0,1334895.0
2020-07-22,2163.148,2209.229,2151.644,2185.818,0.73,2.65,2012187000.0,29742531000.0,0.0,1506491.0
2020-07-23,2171.395,2205.63,2127.945,2205.63,0.91,3.55,2355869400.0,36157160000.0,0.0,1812474.0
2020-07-24,2206.017,2231.763,2125.665,2125.665,-3.63,4.81,2637635100.0,40409631000.0,0.0,2032553.0
2020-07-27,2132.617,2139.447,2094.909,2115.308,-0.49,2.1,1793428600.0,26952433000.0,0.0,1400497.0
2020-07-28,2123.521,2143.019,2098.929,2119.566,0.2,2.08,1601615300.0,22293986000.0,0.0,1251576.0
2020-07-29,2110.825,2208.639,2101.815,2208.541,4.2,5.04,1933956000.0,27892524000.0,0.0,1439119.0
2020-07-30,2242.571,2266.129,2210.517,2217.427,0.4,2.52,2297747100.0,35273040000.0,0.0,1796729.0
2020-07-31,2210.39,2232.534,2188.27,2221.936,0.2,2.0,1951120300.0,32501365000.0,0.0,1722602.0
2020-08-03,2240.692,2378.966,2240.692,2378.836,7.06,6.22,2980641300.0,48306175000.0,0.0,2102594.0
2020-08-04,2412.801,2412.801,2339.854,2347.636,-1.31,3.07,3034695800.0,49773945000.0,0.0,2441410.0
2020-08-05,2366.609,2432.992,2354.09,2412.423,2.76,3.36,2694940500.0,43518738000.0,0.0,2098776.0
2020-08-06,2407.433,2454.904,2377.034,2436.347,0.99,3.23,3019643100.0,49192645000.0,0.0,2322304.0
2020-08-07,2422.618,2445.095,2376.655,2428.321,-0.33,2.81,2772252200.0,51627270000.0,0.0,2318910.0
2020-08-10,2421.18,2493.477,2416.885,2422.93,-0.22,3.15,2514985100.0,51462533000.0,0.0,2233600.0
2020-08-11,2414.769,2426.019,2355.848,2361.056,-2.55,2.9,2259784900.0,43771408000.0,0.0,2030365.0
2020-08-12,2343.454,2349.578,2256.957,2312.932,-2.04,3.92,1993485200.0,35003017000.0,0.0,1797084.0
2020-08-13,2314.214,2343.176,2306.642,2317.865,0.21,1.58,1442329000.0,26783166000.0,0.0,1363761.0
2020-08-14,2311.926,2355.9,2308.57,2355.9,1.64,2.04,1540675800.0,26827063000.0,0.0,1417873.0
2020-08-17,2369.432,2413.729,2355.219,2413.729,2.45,2.48,1952497600.0,34085227000.0,0.0,1662410.0
2020-08-18,2410.536,2431.626,2403.211,2412.21,-0.06,1.18,1809959800.0,33442318000.0,0.0,1682808.0
2020-08-19,2404.827,2405.167,2345.247,2347.501,-2.68,2.48,1813751200.0,32796442000.0,0.0,1673846.0
2020-08-20,2325.695,2341.717,2291.246,2303.104,-1.89,2.15,1396782100.0,25193195000.0,0.0,1395998.0
2020-08-21,2316.81,2337.097,2279.403,2296.465,-0.29,2.51,1204515980.0,20657370000.0,0.0,1164107.0
2020-08-24,2296.274,2309.488,2255.081,2298.506,0.09,2.37,1187733520.0,18249760000.0,0.0,1097506.0
2020-08-25,2303.982,2306.616,2261.859,2271.967,-1.15,1.95,1519859200.0,23015404000.0,0.0,1309914.0
2020-08-26,2269.185,2272.052,2191.844,2203.765,-3.0,3.53,1384766900.0,20625955000.0,0.0,1258327.0
2020-08-27,2203.005,2245.768,2185.332,2242.42,1.75,2.74,1178451020.0,17217926000.0,0.0,1067223.0
2020-08-28,2233.842,2267.144,2228.002,2264.647,0.99,1.75,1307843070.0,19803584000.0,0.0,1173922.0
2020-08-31,2275.716,2311.947,2275.716,2285.608,0.93,1.6,1490766000.0,22638895000.0,0.0,1275368.0
2020-09-01,2287.22,2326.861,2286.518,2326.861,1.8,1.77,1470924400.0,22583005000.0,0.0,1258065.0
2020-09-02,2330.162,2343.183,2299.196,2331.933,0.22,1.89,1766083300.0,25086677000.0,0.0,1404668.0
2020-09-03,2327.765,2327.765,2291.895,2302.298,-1.27,1.54,1534099200.0,21229883000.0,0.0,1259883.0
2020-09-04,2268.817,2330.502,2266.897,2327.593,1.1,2.76,1409922900.0,19545023000.0,0.0,1149199.0
2020-09-07,2338.097,2356.015,2298.585,2306.326,-0.91,2.47,1685250100.0,24403494000.0,0.0,1350515.0
2020-09-08,2319.856,2327.497,2285.35,2323.968,0.76,1.83,1845264800.0,23930477000.0,0.0,1315268.0
2020-09-09,2299.231,2335.407,2258.211,2275.552,-2.08,3.32,2465426600.0,33217345000.0,0.0,1876134.0
2020-09-10,2278.904,2286.711,2136.708,2143.697,-5.79,6.59,2029017700.0,24691498000.0,0.0,1539234.0
2020-09-11,2119.26,2172.289,2118.945,2164.706,0.98,2.49,1466548900.0,16232233000.0,0.0,1110130.0
2020-09-14,2179.867,2218.683,2175.327,2214.925,2.32,2.0,1555050700.0,18203389000.0,0.0,1170280.0
2020-09-15,2215.938,2221.5,2201.143,2215.807,0.04,0.92,1434997500.0,19038409000.0,0.0,1197197.0
2020-09-16,2213.239,2213.239,2170.588,2183.314,-1.47,1.92,1203677740.0,15346348000.0,0.0,1016279.0
2020-09-17,2182.177,2221.973,2165.957,2206.032,1.04,2.57,1297931980.0,17704691000.0,0.0,1109886.0
2020-09-18,2207.623,2248.623,2207.484,2247.791,1.89,1.86,1428738800.0,19793924000.0,0.0,1236312.0
2020-09-21,2250.444,2290.211,2244.815,2266.029,0.81,2.02,1496655100.0,21665931000.0,0.0,1303374.0
2020-09-22,2238.164,2245.165,2205.11,2213.261,-2.33,1.77,1100658630.0,15290772000.0,0.0,1046139.0
2020-09-23,2219.545,2229.449,2203.93,2219.852,0.3,1.15,978756860.0,13206332200.0,0.0,891300.0
2020-09-24,2200.895,2202.945,2146.664,2146.664,-3.3,2.54,1028415410.0,13241119800.0,0.0,970133.0
2020-09-25,2157.828,2162.228,2124.764,2134.301,-0.58,1.75,911538300.0,12046692000.0,0.0,845054.0
2020-09-28,2136.758,2140.63,2099.587,2100.575,-1.58,1.92,754334450.0,10065974200.0,0.0,740666.0
2020-09-29,2113.825,2156.309,2111.398,2144.096,2.07,2.14,906087580.0,12712956200.0,0.0,895093.0
2020-09-30,2147.838,2160.257,2130.781,2140.037,-0.19,1.37,901240850.0,12460120900.0,0.0,851263.0
2020-10-09,2176.439,2206.08,2173.626,2200.182,2.81,1.52,987962440.0,14016758000.0,0.0,882127.0
2020-10-12,2213.843,2282.22,2212.837,2282.22,3.73,3.15,1486176300.0,21868375000.0,0.0,1240477.0
2020-10-13,2281.401,2294.02,2267.792,2290.333,0.36,1.15,1378970600.0,20564314000.0,0.0,1184394.0
2020-10-14,2289.061,2309.524,2270.013,2279.066,-0.49,1.73,1340301410.0,20506192000.0,0.0,1208311.0
2020-10-15,2272.205,2287.153,2259.677,2259.916,-0.84,1.21,1289313100.0,21222547000.0,0.0,1225950.0
2020-10-16,2253.778,2263.285,2232.794,2248.4,-0.51,1.35,1122357410.0,17391247000.0,0.0,1053104.0
2020-10-19,2276.358,2294.652,2272.778,2277.419,1.29,0.97,1565773900.0,21962970000.0,0.0,1294956.0
2020-10-20,2267.635,2285.498,2247.153,2285.498,0.35,1.68,1322518770.0,17989242000.0,0.0,1137376.0
2020-10-21,2281.653,2281.653,2216.891,2226.998,-2.56,2.83,1270228160.0,16773083000.0,0.0,1118748.0
2020-10-22,2216.631,2226.284,2192.908,2210.594,-0.74,1.5,1022654690.0,13558158000.0,0.0,940078.0
2020-10-23,2210.697,2221.868,2164.401,2167.942,-1.93,2.6,947107450.0,13452839000.0,0.0,902957.0
2020-10-26,2157.905,2190.147,2139.294,2175.145,0.33,2.35,759827010.0,11026508500.0,0.0,771376.0
2020-10-27,2169.041,2198.376,2167.435,2185.203,0.46,1.42,793328730.0,11603342200.0,0.0,806599.0
2020-10-28,2185.374,2185.374,2135.169,2166.287,-0.87,2.3,893541440.0,12401744000.0,0.0,877109.0
2020-10-29,2134.805,2157.367,2127.781,2143.308,-1.06,1.37,831675370.0,11736183700.0,0.0,839070.0
2020-10-30,2146.111,2165.665,2085.631,2085.631,-2.69,3.73,1141131800.0,16105399000.0,0.0,1083189.0
2020-11-02,2082.729,2088.072,2055.557,2069.766,-0.76,1.56,940691460.0,14245986000.0,0.0,971298.0
2020-11-03,2077.074,2133.208,2073.143,2133.169,3.06,2.9,1022852880.0,15365842000.0,0.0,1015485.0
2020-11-04,2137.282,2138.412,2106.487,2129.934,-0.15,1.5,930140660.0,13282680900.0,0.0,912356.0
2020-11-05,2145.909,2166.579,2125.374,2165.729,1.68,1.93,1079848830.0,15054310000.0,0.0,996168.0
2020-11-06,2168.01,2169.499,2126.611,2138.23,-1.27,1.98,945084080.0,14918729000.0,0.0,998328.0
2020-11-09,2150.264,2217.248,2150.249,2207.436,3.24,3.13,1392685600.0,23886632000.0,0.0,1324528.0
2020-11-10,2207.221,2207.221,2165.6,2176.09,-1.42,1.89,1075935000.0,17286271000.0,0.0,1054602.0
2020-11-11,2171.603,2174.438,2122.991,2123.376,-2.42,2.36,885142750.0,14057585000.0,0.0,937226.0
2020-11-12,2131.377,2141.939,2117.595,2125.228,0.09,1.15,850565890.0,12852235800.0,0.0,875659.0
2020-11-13,2122.803,2148.406,2106.033,2139.48,0.67,1.99,778854450.0,12296674900.0,0.0,828364.0
2020-11-16,2142.716,2145.245,2119.494,2138.483,-0.05,1.2,771424950.0,12534841800.0,0.0,803510.0
2020-11-17,2137.818,2137.818,2096.094,2122.163,-0.76,1.95,902941500.0,14383763000.0,0.0,941670.0
2020-11-18,2119.383,2136.286,2115.752,2132.256,0.48,0.97,820890840.0,13551006000.0,0.0,860561.0
2020-11-19,2123.57,2169.054,2113.354,2165.126,1.54,2.61,998575450.0,16100603000.0,0.0,996611.0
2020-11-20,2165.03,2175.646,2150.631,2168.938,0.18,1.16,892192750.0,13882721000.0,0.0,903840.0
2020-11-23,2168.245,2182.284,2144.994,2170.546,0.07,1.72,939349250.0,14575381000.0,0.0,946816.0
2020-11-24,2172.688,2192.665,2170.041,2175.859,0.24,1.04,1038559090.0,16348526000.0,0.0,1024751.0
2020-11-25,2176.718,2182.527,2150.017,2150.017,-1.19,1.49,1023245710.0,15045677000.0,0.0,995513.0
2020-11-26,2147.655,2159.131,2138.738,2153.958,0.18,0.95,894168960.0,13252596600.0,0.0,877404.0
2020-11-27,2151.579,2159.633,2135.198,2154.377,0.02,1.13,918064650.0,13733277000.0,0.0,897518.0
2020-11-30,2151.904,2166.484,2135.822,2149.44,-0.23,1.42,914642320.0,14484197000.0,0.0,939506.0
2020-12-01,2145.248,2171.206,2142.952,2171.016,1.0,1.31,816982910.0,13139618300.0,0.0,822818.0
2020-12-02,2170.093,2184.11,2160.548,2178.858,0.36,1.09,905590280.0,14561860000.0,0.0,903676.0
2020-12-03,2177.44,2178.84,2151.525,2160.922,-0.82,1.25,896030850.0,15482917000.0,0.0,907931.0
2020-12-04,2158.046,2167.694,2149.815,2162.052,0.05,0.83,755447740.0,12130670900.0,0.0,798718.0
2020-12-07,2170.73,2174.508,2150.4,2151.62,-0.48,1.12,876455390.0,13910936000.0,0.0,913662.0
2020-12-08,2149.832,2158.094,2143.554,2146.359,-0.24,0.68,725122650.0,11334046800.0,0.0,751750.0
2020-12-09,2145.798,2146.472,2094.709,2094.924,-2.4,2.41,854338670.0,13152546900.0,0.0,894354.0
2020-12-10,2089.222,2104.023,2077.038,2086.477,-0.4,1.29,713882760.0,10716534400.0,0.0,765187.0
2020-12-11,2088.284,2088.284,2027.238,2047.949,-1.85,2.93,962002920.0,14748340000.0,0.0,998228.0
2020-12-14,2046.995,2071.089,2029.07,2070.784,1.12,2.05,734595050.0,10236822800.0,0.0,739617.0
2020-12-15,2072.298,2097.302,2069.02,2084.012,0.64,1.37,875996580.0,12625354000.0,0.0,813585.0
2020-12-16,2082.7,2083.112,2052.417,2055.587,-1.36,1.47,876865250.0,12335306700.0,0.0,848503.0
2020-12-17,2050.998,2058.016,2008.507,2056.206,0.03,2.41,847923460.0,11929718300.0,0.0,867328.0
2020-12-18,2063.426,2072.447,2045.704,2048.548,-0.37,1.3,718730960.0,11124154800.0,0.0,775138.0
2020-12-21,2048.164,2083.448,2043.002,2080.692,1.57,1.97,811852260.0,12584726900.0,0.0,839107.0
2020-12-22,2076.705,2080.739,2037.826,2039.215,-1.99,2.06,932155720.0,13163088600.0,0.0,908884.0
2020-12-23,2040.824,2068.784,2035.928,2068.682,1.45,1.61,1057829600.0,14882589000.0,0.0,999033.0
2020-12-24,2071.863,2102.387,2064.795,2067.517,-0.06,1.82,1257098880.0,19301632000.0,0.0,1240485.0
2020-12-25,2064.094,2078.995,2051.509,2074.403,0.33,1.33,925757050.0,13524274000.0,0.0,932067.0
2020-12-28,2067.685,2069.298,2029.937,2035.28,-1.89,1.9,1056009530.0,14685792000.0,0.0,1045332.0
2020-12-29,2034.137,2081.637,2031.12,2056.706,1.05,2.48,1080353130.0,14889948000.0,0.0,1027128.0
2020-12-30,2051.619,2073.654,2033.092,2064.18,0.36,1.97,1027200760.0,15091939000.0,0.0,1030823.0
2020-12-31,2063.512,2110.542,2063.512,2107.956,2.12,2.28,1151122250.0,17302065000.0,0.0,1121635.0
2021-01-04,2118.311,2183.063,2118.291,2177.757,3.31,3.07,1523854800.0,25509631000.0,0.0,1447363.0
2021-01-05,2168.197,2211.68,2164.973,2204.295,1.22,2.14,1618987000.0,27852299000.0,0.0,1588249.0
2021-01-06,2193.648,2193.648,2157.256,2165.114,-1.78,1.65,1466062600.0,23793357000.0,0.0,1417271.0
2021-01-07,2153.514,2153.514,2081.155,2100.774,-2.97,3.34,1411428100.0,22374979000.0,0.0,1420440.0
2021-01-08,2097.464,2116.354,2065.974,2081.966,-0.9,2.4,1189314060.0,20478243000.0,0.0,1299212.0
2021-01-11,2086.283,2105.754,2048.922,2060.236,-1.04,2.73,1463062400.0,25326604000.0,0.0,1479750.0
2021-01-12,2050.706,2108.169,2045.963,2094.143,1.65,3.02,1367331300.0,22784681000.0,0.0,1376407.0
2021-01-13,2097.105,2097.105,2049.053,2058.303,-1.71,2.29,1725080600.0,26948695000.0,0.0,1582914.0
2021-01-14,2045.244,2066.421,2011.972,2049.649,-0.42,2.65,1427707800.0,22775199000.0,0.0,1432550.0
2021-01-15,2047.079,2061.964,2026.123,2053.995,0.21,1.75,1170635490.0,17833812000.0,0.0,1232248.0
2021-01-18,2051.213,2098.612,2049.826,2093.034,1.9,2.38,1106014580.0,18011832000.0,0.0,1107869.0
2021-01-19,2097.381,2112.124,2092.336,2097.154,0.2,0.95,1288073930.0,19207408000.0,0.0,1231737.0
2021-01-20,2094.561,2100.633,2076.451,2099.134,0.09,1.15,1197544420.0,17205907000.0,0.0,1152262.0
2021-01-21,2096.738,2131.601,2088.007,2120.44,1.01,2.08,1335185650.0,22104299000.0,0.0,1270174.0
2021-01-22,2111.615,2111.615,2079.524,2083.383,-1.75,1.51,1310995580.0,21061270000.0,0.0,1261200.0
2021-01-25,2076.814,2077.729,2034.148,2038.026,-2.18,2.09,1293317800.0,21718795000.0,0.0,1285439.0
2021-01-26,2026.228,2040.541,1985.323,1987.653,-2.47,2.71,1251295500.0,19877569000.0,0.0,1270937.0
2021-01-27,1985.408,1996.766,1977.115,1983.812,-0.19,0.99,901942050.0,13804334000.0,0.0,966081.0
2021-01-28,1961.878,1989.796,1946.709,1948.389,-1.79,2.17,898627040.0,13306817700.0,0.0,963748.0
2021-01-29,1951.335,1959.657,1873.331,1895.02,-2.74,4.43,980166320.0,14232958000.0,0.0,1044919.0
2021-02-01,1877.809,1900.042,1871.188,1880.067,-0.79,1.52,905720940.0,12612707100.0,0.0,890276.0
2021-02-02,1878.543,1899.205,1866.143,1897.825,0.94,1.76,971082280.0,13568579000.0,0.0,940739.0
2021-02-03,1888.152,1889.406,1840.066,1841.296,-2.98,2.6,1076817510.0,14930381000.0,0.0,1095958.0
2021-02-04,1835.233,1845.209,1775.008,1804.993,-1.97,3.81,1120177240.0,14782500000.0,0.0,1108785.0
2021-02-05,1806.372,1831.725,1769.332,1770.319,-1.92,3.46,868442970.0,11221189100.0,0.0,886230.0
2021-02-08,1774.312,1786.628,1753.041,1765.215,-0.29,1.9,749908380.0,10176311000.0,0.0,770356.0
2021-02-09,1773.16,1812.006,1767.904,1809.027,2.48,2.5,848973050.0,11813915200.0,0.0,850588.0
2021-02-10,1812.526,1818.441,1802.959,1817.153,0.45,0.86,785195160.0,11457217500.0,0.0,793502.0
2021-02-18,1840.679,1878.652,1840.679,1864.979,2.63,2.09,950837180.0,13304814000.0,0.0,906368.0
2021-02-19,1869.79,1921.138,1860.928,1920.656,2.99,3.23,1026849350.0,13910943000.0,0.0,926847.0
2021-02-22,1928.456,1963.057,1922.857,1923.81,0.16,2.09,1310586600.0,16840031000.0,0.0,1202981.0
2021-02-23,1916.176,1926.411,1888.457,1911.263,-0.65,1.97,1067383650.0,13615205000.0,0.0,1017243.0
2021-02-24,1921.246,1955.663,1917.052,1934.537,1.22,2.02,1160268870.0,15806322000.0,0.0,1066198.0
2021-02-25,1949.335,1952.823,1924.138,1925.61,-0.46,1.48,1207070950.0,16900560000.0,0.0,1149767.0
2021-02-26,1898.021,1937.073,1894.381,1923.743,-0.1,2.22,1004984970.0,13071589000.0,0.0,965311.0
2021-03-01,1926.828,1965.165,1926.828,1965.076,2.15,1.99,971777860.0,12357447600.0,0.0,901310.0
2021-03-02,1971.165,1972.437,1939.182,1954.332,-0.55,1.69,933791840.0,12457066600.0,0.0,919226.0
2021-03-03,1949.855,1967.309,1940.898,1967.141,0.66,1.35,930668470.0,11373262100.0,0.0,807437.0
2021-03-04,1959.947,1975.951,1948.22,1952.537,-0.74,1.41,1199505570.0,14025518000.0,0.0,1029344.0
2021-03-05,1939.809,1973.142,1938.293,1966.254,0.7,1.78,1006136830.0,12282730100.0,0.0,875109.0
2021-03-08,1977.463,1987.333,1922.624,1922.624,-2.22,3.29,1085515640.0,13040477500.0,0.0,971494.0
2021-03-09,1920.845,1924.008,1834.129,1853.707,-3.58,4.67,1098939120.0,13145169600.0,0.0,1000040.0
2021-03-10,1868.571,1876.911,1828.618,1830.202,-1.27,2.61,778464840.0,9417571600.0,0.0,723223.0
2021-03-11,1830.157,1869.61,1817.981,1867.622,2.04,2.82,788460150.0,8858101500.0,0.0,699660.0
2021-03-12,1869.373,1869.497,1837.138,1853.169,-0.77,1.73,764444860.0,8408054700.0,0.0,701340.0
2021-03-15,1847.388,1856.582,1828.872,1842.447,-0.58,1.5,722286470.0,8031798700.0,0.0,660360.0
2021-03-16,1844.225,1863.163,1843.795,1863.163,1.12,1.05,813109790.0,8133689600.0,0.0,680159.0
2021-03-17,1863.203,1877.494,1856.548,1875.568,0.67,1.12,839446170.0,8771317600.0,0.0,698194.0
2021-03-18,1874.42,1874.743,1860.524,1863.862,-0.62,0.76,737665190.0,7839592800.0,0.0,636541.0
2021-03-19,1850.112,1885.517,1844.76,1868.263,0.24,2.19,746793320.0,8904698900.0,0.0,681372.0
2021-03-22,1867.59,1897.806,1867.417,1897.806,1.58,1.63,806445120.0,9180313800.0,0.0,691333.0
2021-03-23,1898.112,1902.045,1879.868,1887.068,-0.57,1.17,950048560.0,10563848800.0,0.0,794378.0
2021-03-24,1877.516,1885.18,1860.166,1872.0,-0.8,1.33,836647620.0,9606889100.0,0.0,778396.0
2021-03-25,1863.586,1884.299,1856.284,1868.071,-0.21,1.5,796156440.0,8118183500.0,0.0,669442.0
2021-03-26,1869.011,1885.407,1866.409,1883.743,0.84,1.02,686091820.0,7834823000.0,0.0,591435.0
2021-03-29,1895.416,1917.049,1893.153,1897.519,0.73,1.27,918605590.0,10802741600.0,0.0,813832.0
2021-03-30,1892.108,1895.51,1881.329,1889.624,-0.42,0.75,1049219470.0,10700500800.0,0.0,787005.0
2021-03-31,1886.157,1886.534,1874.55,1880.399,-0.49,0.63,945017730.0,9554306800.0,0.0,749881.0
2021-04-01,1880.467,1895.677,1876.57,1894.479,0.75,1.02,825507740.0,8902296100.0,0.0,672980.0
2021-04-02,1895.775,1908.149,1895.323,1907.262,0.67,0.68,801181670.0,9643855300.0,0.0,658172.0
2021-04-06,1911.311,1929.516,1908.27,1927.114,1.04,1.11,745212670.0,9217499100.0,0.0,647719.0
2021-04-07,1927.278,1930.529,1914.326,1930.529,0.18,0.84,790630650.0,8970637500.0,0.0,661359.0
2021-04-08,1926.772,1953.214,1921.551,1931.339,0.04,1.64,984626620.0,11408495700.0,0.0,783628.0
2021-04-09,1928.49,1934.22,1920.263,1926.894,-0.23,0.72,938606550.0,10893112700.0,0.0,770676.0
2021-04-12,1925.547,1927.039,1888.981,1892.409,-1.79,1.98,859734520.0,13085751000.0,0.0,787515.0
2021-04-13,1889.334,1891.648,1870.599,1875.84,-0.88,1.11,718285020.0,9389534000.0,0.0,653661.0
2021-04-14,1876.662,1895.941,1872.867,1895.765,1.06,1.23,580556320.0,7927475500.0,0.0,543527.0
2021-04-15,1890.559,1894.692,1879.373,1890.458,-0.28,0.81,734038790.0,8267789200.0,0.0,612311.0
2021-04-16,1887.847,1932.917,1887.463,1932.917,2.25,2.4,991260530.0,11414850500.0,0.0,774494.0
2021-04-19,1941.332,1965.543,1939.21,1964.322,1.62,1.36,1162140070.0,14224303000.0,0.0,932264.0
